gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Mirg	1.901800595	8.296119819	555.9209472	6.49E-123	2.85E-119	pseudobulk	edgeR	LRT
C130071C03Rik	1.375183743	9.102645592	361.8744209	1.10E-80	2.42E-77	pseudobulk	edgeR	LRT
Mir124a-1hg	0.921738912	8.631174211	201.2744738	1.10E-45	1.61E-42	pseudobulk	edgeR	LRT
Gm3764	1.359017508	8.152812987	185.3148604	3.35E-42	3.68E-39	pseudobulk	edgeR	LRT
Gm27032	-2.451563403	6.471450827	183.2839877	9.30E-42	8.17E-39	pseudobulk	edgeR	LRT
Lncpint	0.963124448	10.44866339	181.5231155	2.25E-41	1.65E-38	pseudobulk	edgeR	LRT
Gm49317	0.83744534	9.069317699	131.1748402	2.27E-30	1.42E-27	pseudobulk	edgeR	LRT
B830012L14Rik	1.052119129	8.874939494	124.3408525	7.09E-29	3.89E-26	pseudobulk	edgeR	LRT
Mir9-3hg	0.977378029	7.780562989	119.0586547	1.02E-27	4.96E-25	pseudobulk	edgeR	LRT
Spaca6	1.153663241	6.113117158	116.9967033	2.88E-27	1.26E-24	pseudobulk	edgeR	LRT
C78859	0.939217795	6.243978406	87.7507116	7.42E-21	2.96E-18	pseudobulk	edgeR	LRT
Ftx	0.677851885	8.135157944	81.27133391	1.97E-19	7.20E-17	pseudobulk	edgeR	LRT
5330434G04Rik	0.811412904	8.28331882	61.61404925	4.18E-15	1.41E-12	pseudobulk	edgeR	LRT
Hmgcs1	-0.794022142	5.766442954	31.22900008	2.29E-08	7.19E-06	pseudobulk	edgeR	LRT
Meg3	0.231063346	13.02522519	29.71195135	5.01E-08	1.47E-05	pseudobulk	edgeR	LRT
9530059O14Rik	0.448069911	8.835234197	26.20097821	3.08E-07	8.45E-05	pseudobulk	edgeR	LRT
Rgs20	-0.659983975	6.430130519	21.40809221	3.71E-06	0.000959009	pseudobulk	edgeR	LRT
Sik2	0.331265244	8.0279384	20.70156783	5.37E-06	0.001309598	pseudobulk	edgeR	LRT
Rgs4	-0.576603915	5.914231353	19.50694949	1.00E-05	0.002316996	pseudobulk	edgeR	LRT
Rpl37a	-0.642705644	5.615041397	16.57430207	4.68E-05	0.010273027	pseudobulk	edgeR	LRT
Cog5	0.280724086	7.843756003	16.21302283	5.66E-05	0.011301084	pseudobulk	edgeR	LRT
Map2k1	-0.51128718	6.078180491	16.21286609	5.66E-05	0.011301084	pseudobulk	edgeR	LRT
Tnrc6c	0.28750991	8.225010592	16.08037639	6.07E-05	0.011592949	pseudobulk	edgeR	LRT
Zkscan16	-0.574653424	5.570632259	14.9084029	0.000112859	0.020653226	pseudobulk	edgeR	LRT
Trpm3	-0.649851518	7.082931332	14.5496999	0.00013651	0.023982146	pseudobulk	edgeR	LRT
Ppm1l	0.255036461	8.782881933	14.26400747	0.000158874	0.026837482	pseudobulk	edgeR	LRT
Nexmif	0.392548563	6.62836135	14.10484856	0.000172898	0.028124666	pseudobulk	edgeR	LRT
Rnf169	0.341808664	6.962093357	13.9999352	0.000182817	0.028676142	pseudobulk	edgeR	LRT
R3hdm1	0.246524488	10.53331315	13.16902433	0.000284615	0.043104434	pseudobulk	edgeR	LRT
Sc5d	-0.706734006	5.38408435	13.00620109	0.000310461	0.045451511	pseudobulk	edgeR	LRT
Pink1	-0.585541733	5.329759176	12.85477921	0.000336618	0.047691229	pseudobulk	edgeR	LRT
Npr3	-0.457039388	6.299487108	12.56724672	0.000392567	0.05193185	pseudobulk	edgeR	LRT
Fmn1	0.283566226	8.174497787	12.52717129	0.000401077	0.05193185	pseudobulk	edgeR	LRT
Naa16	-0.461179776	6.005982387	12.50519677	0.000405822	0.05193185	pseudobulk	edgeR	LRT
Sorcs3	-0.512900191	7.141778923	12.46861554	0.000413847	0.05193185	pseudobulk	edgeR	LRT
4930578G10Rik	0.385181922	9.156002861	12.37314934	0.000435552	0.053137381	pseudobulk	edgeR	LRT
Plekhg5	0.325499166	7.004231507	12.29950869	0.000453078	0.053599024	pseudobulk	edgeR	LRT
Exd2	-0.403807033	6.478954717	12.22557612	0.000471388	0.053599024	pseudobulk	edgeR	LRT
Memo1	-0.354066789	6.941726557	12.20761812	0.000475948	0.053599024	pseudobulk	edgeR	LRT
Usp11	-0.542043665	5.630093998	11.97463108	0.000539297	0.057845608	pseudobulk	edgeR	LRT
Taf2	0.420526625	6.052822292	11.97221304	0.000539998	0.057845608	pseudobulk	edgeR	LRT
Srpk2	0.216857035	8.61708617	11.85395778	0.000575389	0.06016928	pseudobulk	edgeR	LRT
Ptpn3	-0.340417816	6.856954695	11.7248253	0.000616718	0.062991328	pseudobulk	edgeR	LRT
Snrpn	0.305853234	6.864572425	11.34212773	0.000757685	0.074765617	pseudobulk	edgeR	LRT
Hmgcr	-0.459541766	6.830675804	11.32175894	0.000766041	0.074765617	pseudobulk	edgeR	LRT
Ptprg	-0.215669578	8.883848676	11.20280069	0.00081674	0.077980885	pseudobulk	edgeR	LRT
Nr3c2	0.300987824	8.619481663	11.1555452	0.000837809	0.078290544	pseudobulk	edgeR	LRT
Gria2	0.169714573	10.98828404	10.74452047	0.001045885	0.095375754	pseudobulk	edgeR	LRT
Mga	-0.317675333	6.640958299	10.66676576	0.001090777	0.095375754	pseudobulk	edgeR	LRT
Atp2b4	-0.423095272	6.224964879	10.62056044	0.001118371	0.095375754	pseudobulk	edgeR	LRT
Camk2a	0.202558381	9.525845082	10.61921939	0.001119183	0.095375754	pseudobulk	edgeR	LRT
Ccnd2	0.501047372	5.800727151	10.56039606	0.001155364	0.095375754	pseudobulk	edgeR	LRT
Cdr1os	0.226665576	10.01178398	10.54505089	0.001164996	0.095375754	pseudobulk	edgeR	LRT
Rasal2	0.243813074	9.371643158	10.53294388	0.001172653	0.095375754	pseudobulk	edgeR	LRT
Fstl4	-0.531267249	6.387396567	10.29548949	0.001333558	0.106490648	pseudobulk	edgeR	LRT
Hivep2	0.216529193	10.27404406	10.14534098	0.001446664	0.111490069	pseudobulk	edgeR	LRT
Dync2h1	-0.245587737	7.67860893	10.12358431	0.001463841	0.111490069	pseudobulk	edgeR	LRT
Atxn7l1	0.243549094	7.607770478	10.11294038	0.001472319	0.111490069	pseudobulk	edgeR	LRT
Frmd6	0.298341224	7.152419296	10.02803534	0.001541754	0.114769211	pseudobulk	edgeR	LRT
Kndc1	0.400288403	5.824089171	9.904195001	0.001649024	0.117706011	pseudobulk	edgeR	LRT
Nr1d2	0.332207691	6.530340812	9.886400119	0.001665048	0.117706011	pseudobulk	edgeR	LRT
Car10	-0.331950844	9.08926148	9.859462817	0.001689604	0.117706011	pseudobulk	edgeR	LRT
Rnf180	-0.429451486	5.959065967	9.828888193	0.001717922	0.117706011	pseudobulk	edgeR	LRT
Cdc5l	-0.566008681	5.486165488	9.805311649	0.001740085	0.117706011	pseudobulk	edgeR	LRT
Rsu1	-0.395469294	6.492656449	9.801265677	0.001743918	0.117706011	pseudobulk	edgeR	LRT
St6galnac5	0.38574547	9.12682879	9.775208958	0.001768806	0.117706011	pseudobulk	edgeR	LRT
Mpdz	-0.342278534	6.946346828	9.722099862	0.001820654	0.117727813	pseudobulk	edgeR	LRT
Gm9866	0.389890861	5.896901891	9.719991171	0.001822744	0.117727813	pseudobulk	edgeR	LRT
Metap1d	0.477787241	5.812016173	9.631867553	0.001912301	0.118138695	pseudobulk	edgeR	LRT
Sptlc2	-0.404917961	5.950113014	9.618930181	0.001925819	0.118138695	pseudobulk	edgeR	LRT
Chic2	-0.476612781	5.476217902	9.618608251	0.001926156	0.118138695	pseudobulk	edgeR	LRT
Wdr82	-0.429311437	5.701773838	9.589342949	0.0019571	0.118138695	pseudobulk	edgeR	LRT
Pxdn	-0.529563531	5.715660845	9.583256145	0.001963599	0.118138695	pseudobulk	edgeR	LRT
Ar	-0.42368367	5.900943039	9.551179775	0.001998209	0.118596431	pseudobulk	edgeR	LRT
Pknox2	0.273352466	8.109786099	9.511332829	0.002042068	0.119583494	pseudobulk	edgeR	LRT
Usp29	0.242498309	7.76466878	9.473973881	0.002084074	0.120437554	pseudobulk	edgeR	LRT
Tmsb10	-0.420433276	6.630029238	9.361144625	0.002216337	0.124864015	pseudobulk	edgeR	LRT
Dock9	0.229786557	7.957039413	9.360157983	0.00221753	0.124864015	pseudobulk	edgeR	LRT
Snca	-0.298224474	7.380930298	9.287070251	0.00230777	0.128300303	pseudobulk	edgeR	LRT
Rai14	-0.463717223	6.183397402	9.178228685	0.002449109	0.134456103	pseudobulk	edgeR	LRT
Mpped1	0.288131647	7.278098414	9.101641328	0.002553802	0.138472833	pseudobulk	edgeR	LRT
Arpp21	0.15765865	11.44870636	9.061599951	0.002610335	0.139812072	pseudobulk	edgeR	LRT
Rps6kb2	-0.465944717	6.057762276	8.944276615	0.002783403	0.147285613	pseudobulk	edgeR	LRT
Atg7	0.407628659	5.751151904	8.912988668	0.002831495	0.148046734	pseudobulk	edgeR	LRT
Fgd4	0.284381356	6.872443743	8.809799648	0.002996169	0.153673662	pseudobulk	edgeR	LRT
Ccdc88c	0.358141789	6.129377886	8.79097288	0.003027248	0.153673662	pseudobulk	edgeR	LRT
Grb14	0.470206316	5.779514821	8.780856631	0.003044082	0.153673662	pseudobulk	edgeR	LRT
Eef1g	-0.46599832	5.515453392	8.757305364	0.003083643	0.153901831	pseudobulk	edgeR	LRT
Nell2	0.185534079	9.287678856	8.716019851	0.003154259	0.155657373	pseudobulk	edgeR	LRT
Sik3	0.22247259	8.273363391	8.487527281	0.003575895	0.172105551	pseudobulk	edgeR	LRT
Srebf2	-0.351656889	6.198195041	8.481102385	0.003588546	0.172105551	pseudobulk	edgeR	LRT
Fam184a	-0.348710446	6.279681307	8.472717075	0.003605125	0.172105551	pseudobulk	edgeR	LRT
Psma2	-0.445555997	5.650755954	8.416579411	0.003718147	0.175592469	pseudobulk	edgeR	LRT
Ptpn9	-0.276084159	7.084376483	8.348589593	0.003859868	0.17804488	pseudobulk	edgeR	LRT
Bicral	0.308077479	6.783075765	8.337907986	0.003882628	0.17804488	pseudobulk	edgeR	LRT
Gprasp1	0.237087417	7.72159974	8.333672095	0.003891691	0.17804488	pseudobulk	edgeR	LRT
Ptprs	0.172995236	8.581239584	8.189127346	0.004214219	0.188422598	pseudobulk	edgeR	LRT
Pnkd	0.290062457	6.528463745	8.184278028	0.004225499	0.188422598	pseudobulk	edgeR	LRT
Wdr37	-0.277490057	7.042287372	8.174972763	0.004247231	0.188422598	pseudobulk	edgeR	LRT
Map3k9	-0.45106518	5.547627411	8.149217297	0.004307975	0.189206266	pseudobulk	edgeR	LRT
Eif2ak4	-0.335330569	6.107879957	8.115590667	0.004388617	0.189216481	pseudobulk	edgeR	LRT
Fam214a	0.288380744	6.500407511	8.104747319	0.004414948	0.189216481	pseudobulk	edgeR	LRT
St8sia5	0.236577182	7.470502011	8.095530876	0.004437454	0.189216481	pseudobulk	edgeR	LRT
Arpc1a	-0.351940598	6.429136056	8.04573962	0.004561079	0.190084634	pseudobulk	edgeR	LRT
Cxxc4	0.372006981	5.826864052	8.036110351	0.004585389	0.190084634	pseudobulk	edgeR	LRT
Nrg1	-0.268065274	11.78679315	8.030858079	0.004598705	0.190084634	pseudobulk	edgeR	LRT
Mms19	-0.39719365	5.648915759	8.001472218	0.004673933	0.190084634	pseudobulk	edgeR	LRT
Slc44a1	0.253972307	7.41164701	7.996548406	0.00468666	0.190084634	pseudobulk	edgeR	LRT
Gm28905	0.263584183	8.414884972	7.98467664	0.004717492	0.190084634	pseudobulk	edgeR	LRT
Fam120a	-0.305191087	6.512235563	7.839240106	0.005112409	0.201192278	pseudobulk	edgeR	LRT
Sgcz	0.327271356	12.66827105	7.813234978	0.005186498	0.201192278	pseudobulk	edgeR	LRT
Hectd2	0.274154981	6.893485745	7.810969771	0.005193003	0.201192278	pseudobulk	edgeR	LRT
Grik4	-0.275161654	7.304854347	7.80814067	0.005201139	0.201192278	pseudobulk	edgeR	LRT
Lmo7	0.316177581	6.870795919	7.800836976	0.005222204	0.201192278	pseudobulk	edgeR	LRT
Ankrd33b	0.266800143	7.70222151	7.742454501	0.005393744	0.204289826	pseudobulk	edgeR	LRT
Arhgef2	0.280592309	6.509623244	7.733852905	0.005419498	0.204289826	pseudobulk	edgeR	LRT
Creb1	0.327704337	6.056388952	7.715112832	0.005476044	0.204289826	pseudobulk	edgeR	LRT
Adam9	0.353423928	5.707445759	7.710958171	0.005488661	0.204289826	pseudobulk	edgeR	LRT
Grb2	0.329467112	6.042813781	7.685201622	0.005567546	0.205484553	pseudobulk	edgeR	LRT
Gfpt1	-0.419839614	5.747839875	7.598643898	0.005841222	0.213303788	pseudobulk	edgeR	LRT
Zeb2	0.305755464	8.229041239	7.587776408	0.005876539	0.213303788	pseudobulk	edgeR	LRT
Adora1	-0.435456205	5.62149658	7.566323144	0.005946898	0.214088327	pseudobulk	edgeR	LRT
A330008L17Rik	0.43384755	8.476709364	7.536953525	0.006044616	0.215837026	pseudobulk	edgeR	LRT
Zfp608	0.363264859	6.046428038	7.515439749	0.006117235	0.21636301	pseudobulk	edgeR	LRT
Celf2	0.169284802	12.96871567	7.503514037	0.006157873	0.21636301	pseudobulk	edgeR	LRT
Ncoa3	0.316668615	6.153508841	7.482683633	0.006229516	0.217143114	pseudobulk	edgeR	LRT
Dnm2	0.297418332	6.542843449	7.46600528	0.006287491	0.217438276	pseudobulk	edgeR	LRT
Septin3	0.2545405	6.775772787	7.388797372	0.006563136	0.225197593	pseudobulk	edgeR	LRT
Znrf3	-0.472471636	5.534849966	7.357516907	0.006678296	0.226032838	pseudobulk	edgeR	LRT
Glra2	-0.470802506	5.655595114	7.344413676	0.006727147	0.226032838	pseudobulk	edgeR	LRT
Bcat1	0.346861547	5.760395325	7.329032559	0.006784956	0.226032838	pseudobulk	edgeR	LRT
Bcl11b	0.251862294	7.837328567	7.314041316	0.006841789	0.226032838	pseudobulk	edgeR	LRT
Gopc	-0.379897857	5.77431876	7.313250239	0.006844801	0.226032838	pseudobulk	edgeR	LRT
Ireb2	-0.301701851	6.28146739	7.26846991	0.007017556	0.230008254	pseudobulk	edgeR	LRT
Sdk1	-0.850878938	7.231066068	7.210085423	0.007249504	0.235850543	pseudobulk	edgeR	LRT
Atp5l	0.326892034	5.921039919	7.113948882	0.007648644	0.247006201	pseudobulk	edgeR	LRT
Zbtb16	0.252363454	8.357819947	7.089000104	0.007755851	0.248381981	pseudobulk	edgeR	LRT
Acsl3	-0.354140486	5.965269361	7.077828745	0.007804352	0.248381981	pseudobulk	edgeR	LRT
Nsf	0.1774454	8.546007996	6.9990059	0.008155499	0.257690311	pseudobulk	edgeR	LRT
Cnnm1	-0.376688589	5.891755288	6.96336776	0.008319529	0.259066227	pseudobulk	edgeR	LRT
Cabp1	0.254722042	7.237957101	6.954539129	0.008360683	0.259066227	pseudobulk	edgeR	LRT
Ndufs1	0.258254687	6.534185855	6.951264076	0.008376003	0.259066227	pseudobulk	edgeR	LRT
Srsf11	-0.227505115	8.574695718	6.924832762	0.008500694	0.260510729	pseudobulk	edgeR	LRT
Tmem181a	-0.292402043	7.481757105	6.916303535	0.008541335	0.260510729	pseudobulk	edgeR	LRT
Ulk4	-0.319630262	6.695930839	6.897756673	0.008630398	0.261411773	pseudobulk	edgeR	LRT
Itgav	0.309860936	6.458443397	6.840292233	0.008912426	0.268105302	pseudobulk	edgeR	LRT
Srp72	-0.439599976	5.438612077	6.787379977	0.009180455	0.273985306	pseudobulk	edgeR	LRT
Kcnk10	0.272122699	6.534378011	6.7710454	0.009264855	0.273985306	pseudobulk	edgeR	LRT
Cdh6	0.259811449	7.267563343	6.745753568	0.009397108	0.273985306	pseudobulk	edgeR	LRT
Tenm2	0.193247022	12.55269585	6.743409878	0.00940946	0.273985306	pseudobulk	edgeR	LRT
Cacng8	0.356806578	5.97699164	6.741449741	0.009419804	0.273985306	pseudobulk	edgeR	LRT
Mark2	0.233174899	7.136018452	6.68642588	0.009714978	0.278248131	pseudobulk	edgeR	LRT
Mfap3	-0.358213021	5.792945184	6.685440057	0.009720352	0.278248131	pseudobulk	edgeR	LRT
Mon2	0.260427064	6.883251494	6.678837461	0.009756424	0.278248131	pseudobulk	edgeR	LRT
Hmgn3	-0.284200093	6.946676927	6.664853487	0.009833274	0.278630575	pseudobulk	edgeR	LRT
Atp1a3	0.231792853	8.884309845	6.651401278	0.009907787	0.278942322	pseudobulk	edgeR	LRT
Htr1f	0.274991503	8.958712659	6.633870615	0.010005761	0.279216827	pseudobulk	edgeR	LRT
Chsy3	0.17742804	10.40145161	6.62695459	0.010044686	0.279216827	pseudobulk	edgeR	LRT
Lsamp	-0.232428216	12.21409535	6.564693801	0.010402163	0.28733523	pseudobulk	edgeR	LRT
Csrnp3	0.17002569	9.11692238	6.510761635	0.010722357	0.292841841	pseudobulk	edgeR	LRT
Coq10b	0.376473053	5.598357472	6.5086882	0.010734867	0.292841841	pseudobulk	edgeR	LRT
Shank1	0.217037621	7.27832792	6.477378864	0.010925598	0.296205112	pseudobulk	edgeR	LRT
Esrrg	0.230905017	8.814778301	6.45114356	0.011088095	0.297631573	pseudobulk	edgeR	LRT
Ppil2	-0.308206366	6.088419176	6.438527967	0.011167115	0.297631573	pseudobulk	edgeR	LRT
Arid5b	0.190287967	8.271869494	6.426958702	0.011240088	0.297631573	pseudobulk	edgeR	LRT
Myo16	0.294177487	7.320661532	6.419526134	0.011287228	0.297631573	pseudobulk	edgeR	LRT
Nup93	0.225150757	7.642394989	6.404618933	0.011382385	0.297631573	pseudobulk	edgeR	LRT
Spred1	0.214058138	7.549297967	6.386216712	0.01150099	0.297631573	pseudobulk	edgeR	LRT
Rab26	-0.410069646	5.71707835	6.383328431	0.01151972	0.297631573	pseudobulk	edgeR	LRT
Ppm1e	0.14539203	9.339249587	6.383231688	0.011520348	0.297631573	pseudobulk	edgeR	LRT
Gm12394	0.216805975	7.954614349	6.370094353	0.011605942	0.29808947	pseudobulk	edgeR	LRT
Cry2	0.277122428	7.102726432	6.340279517	0.011802628	0.301378736	pseudobulk	edgeR	LRT
L3mbtl1	-0.347449096	6.080212826	6.321710363	0.011926853	0.301736008	pseudobulk	edgeR	LRT
Klf13	-0.421080013	5.388406673	6.314675518	0.011974266	0.301736008	pseudobulk	edgeR	LRT
Pcdh15	-0.42191731	8.260820538	6.307009475	0.012026152	0.301736008	pseudobulk	edgeR	LRT
Mir124-2hg	-0.244906457	6.773503714	6.297413856	0.012091425	0.301736008	pseudobulk	edgeR	LRT
Mccc1	0.344290046	5.774846987	6.261300339	0.012340359	0.30620824	pseudobulk	edgeR	LRT
Usp19	0.31126861	5.810800987	6.238612047	0.01249944	0.308276916	pseudobulk	edgeR	LRT
Ppp1r14c	0.412543161	5.757694976	6.229473425	0.012564109	0.308276916	pseudobulk	edgeR	LRT
Slc1a2	-0.215134384	9.014215556	6.185726541	0.012878482	0.31423495	pseudobulk	edgeR	LRT
Setd4	-0.373166112	6.167005494	6.151306107	0.013131509	0.316557475	pseudobulk	edgeR	LRT
Gas7	-0.196081615	7.992745769	6.149070302	0.01314812	0.316557475	pseudobulk	edgeR	LRT
Ift88	-0.257165484	6.701918717	6.143460425	0.013189895	0.316557475	pseudobulk	edgeR	LRT
Bach2	0.223814339	7.923680575	6.124142756	0.013334793	0.317315569	pseudobulk	edgeR	LRT
Npas2	0.281018819	8.042226573	6.120013355	0.013365979	0.317315569	pseudobulk	edgeR	LRT
Disp2	0.232418568	6.760532936	6.107528315	0.013460724	0.317846784	pseudobulk	edgeR	LRT
Akap13	-0.320944594	5.944847634	6.056641415	0.013854092	0.325385944	pseudobulk	edgeR	LRT
Ppp1r13b	0.269154463	6.219137184	6.012333076	0.014206232	0.32894862	pseudobulk	edgeR	LRT
Ralyl	0.18587855	11.91188091	6.012296388	0.014206527	0.32894862	pseudobulk	edgeR	LRT
Ctnnal1	-0.298915747	6.321375731	6.009324629	0.014230473	0.32894862	pseudobulk	edgeR	LRT
Hpca	-0.344857415	5.62627958	5.993038366	0.014362443	0.329148594	pseudobulk	edgeR	LRT
Rgl1	-0.203627269	7.705786031	5.9812292	0.014458922	0.329148594	pseudobulk	edgeR	LRT
Tnrc6a	0.315022578	6.671750615	5.973015958	0.014526415	0.329148594	pseudobulk	edgeR	LRT
Bsn	0.202578068	7.419198848	5.961085888	0.014625031	0.329148594	pseudobulk	edgeR	LRT
Rps14	0.319556184	5.728798399	5.956892657	0.014659856	0.329148594	pseudobulk	edgeR	LRT
Sema5a	-0.465397527	6.718638195	5.950516872	0.014712971	0.329148594	pseudobulk	edgeR	LRT
Zmynd11	-0.203014989	7.653224012	5.93627284	0.014832352	0.329148594	pseudobulk	edgeR	LRT
Kdm7a	0.255131681	6.772077791	5.935522813	0.014838666	0.329148594	pseudobulk	edgeR	LRT
Son	0.198504519	8.1237925	5.900988768	0.015132387	0.332234895	pseudobulk	edgeR	LRT
Mb21d2	0.309816199	6.051503851	5.894670956	0.015186767	0.332234895	pseudobulk	edgeR	LRT
Mettl16	0.305443464	5.735850047	5.892588043	0.015204739	0.332234895	pseudobulk	edgeR	LRT
Cdh18	-0.342278557	10.06614528	5.883694677	0.015281722	0.332256031	pseudobulk	edgeR	LRT
Stx1a	-0.292492027	6.473108983	5.875041969	0.015357007	0.332256031	pseudobulk	edgeR	LRT
Camk2d	-0.475976381	6.349760437	5.835061509	0.01570986	0.338224055	pseudobulk	edgeR	LRT
Rsrp1	-0.23518107	9.122956217	5.820474512	0.015840671	0.339376715	pseudobulk	edgeR	LRT
Lrrc49	0.231682961	6.78757328	5.795478975	0.016067437	0.342563996	pseudobulk	edgeR	LRT
Galnt7	0.292330718	7.313695312	5.775621208	0.016249975	0.344782088	pseudobulk	edgeR	LRT
Gm3294	0.309659874	6.159533795	5.739706651	0.016585562	0.349533945	pseudobulk	edgeR	LRT
Myt1l	0.141361035	10.04886657	5.73467937	0.016633104	0.349533945	pseudobulk	edgeR	LRT
Opcml	0.15580139	12.73003499	5.714483804	0.016825511	0.351893543	pseudobulk	edgeR	LRT
Wdfy3	0.194162059	7.888712034	5.697432321	0.01698975	0.352191624	pseudobulk	edgeR	LRT
Egr1	0.321751693	6.214764933	5.688459123	0.017076843	0.352191624	pseudobulk	edgeR	LRT
Psmc2	-0.380958358	5.350378123	5.688100668	0.017080332	0.352191624	pseudobulk	edgeR	LRT
Sun1	-0.226384619	6.814667937	5.666665366	0.017290293	0.354854994	pseudobulk	edgeR	LRT
Sult4a1	-0.29275985	6.265347741	5.656976468	0.01738607	0.355161015	pseudobulk	edgeR	LRT
S100pbp	-0.376196993	5.405478354	5.639735406	0.017557857	0.356027897	pseudobulk	edgeR	LRT
Mcf2l	-0.208271607	7.239792683	5.625985484	0.017696114	0.356027897	pseudobulk	edgeR	LRT
Dapk1	0.179739922	8.215866775	5.624653544	0.017709566	0.356027897	pseudobulk	edgeR	LRT
Max	-0.311671609	5.843899473	5.620384164	0.017752757	0.356027897	pseudobulk	edgeR	LRT
Wwc1	-0.258771611	7.008834838	5.590716349	0.018055911	0.360461633	pseudobulk	edgeR	LRT
Prpf8	-0.385782449	5.548723553	5.581563287	0.018150514	0.360710665	pseudobulk	edgeR	LRT
Spon1	-0.224203025	7.65510413	5.570399137	0.018266596	0.361382395	pseudobulk	edgeR	LRT
Lpin2	-0.246917569	6.544271101	5.557212743	0.018404694	0.362481688	pseudobulk	edgeR	LRT
Dclk1	0.12477881	10.658548	5.539292592	0.018594098	0.36391406	pseudobulk	edgeR	LRT
Gm30382	0.226440886	8.484224861	5.532326428	0.018668267	0.36391406	pseudobulk	edgeR	LRT
Arfgef2	0.242123843	6.828327597	5.523754972	0.018759949	0.36391406	pseudobulk	edgeR	LRT
Micu3	0.211936688	7.102995523	5.519200307	0.018808855	0.36391406	pseudobulk	edgeR	LRT
Fkbp15	0.345287786	5.644386259	5.493078423	0.019091898	0.364775943	pseudobulk	edgeR	LRT
Msra	0.147536727	9.367082889	5.492557591	0.019097586	0.364775943	pseudobulk	edgeR	LRT
Adgrl2	0.174558052	8.299115145	5.487372076	0.019154313	0.364775943	pseudobulk	edgeR	LRT
Rbm33	0.208723108	6.887851481	5.484517002	0.01918562	0.364775943	pseudobulk	edgeR	LRT
Tmem117	0.243951539	7.307167738	5.466751846	0.019381615	0.364953236	pseudobulk	edgeR	LRT
Ensa	-0.324382783	5.806645965	5.46416016	0.01941038	0.364953236	pseudobulk	edgeR	LRT
Fnip1	-0.241276327	6.832101812	5.460830156	0.019447405	0.364953236	pseudobulk	edgeR	LRT
Cdc42	-0.211774308	7.10039947	5.446439611	0.019608249	0.364953236	pseudobulk	edgeR	LRT
Cap2	0.151115676	8.782581134	5.446246221	0.01961042	0.364953236	pseudobulk	edgeR	LRT
Slc8a2	0.234671834	6.494891243	5.426539279	0.019832945	0.367537103	pseudobulk	edgeR	LRT
Mcph1	-0.217685248	6.8779955	5.41413799	0.019974313	0.368601616	pseudobulk	edgeR	LRT
Gnaz	-0.408133158	5.42592327	5.404306971	0.020087123	0.369132393	pseudobulk	edgeR	LRT
Vstm2a	-0.29510542	6.20484885	5.382131376	0.020344009	0.372295372	pseudobulk	edgeR	LRT
Epha4	0.208285828	7.442136047	5.372456876	0.020457143	0.372812337	pseudobulk	edgeR	LRT
Ikbkb	-0.309016298	5.804526153	5.320926104	0.02107081	0.376580787	pseudobulk	edgeR	LRT
Per1	0.33279635	5.695827483	5.320173721	0.02107991	0.376580787	pseudobulk	edgeR	LRT
Cd81	-0.362790857	5.851407825	5.3069695	0.021240272	0.376580787	pseudobulk	edgeR	LRT
Zfp318	0.282262809	6.075078555	5.294317132	0.021395118	0.376580787	pseudobulk	edgeR	LRT
Ndufs4	0.199458079	6.958587671	5.291743228	0.021426761	0.376580787	pseudobulk	edgeR	LRT
Arntl	-0.243959573	6.657971258	5.28958646	0.021453314	0.376580787	pseudobulk	edgeR	LRT
Efhd2	-0.469468786	5.947866239	5.287269277	0.021481879	0.376580787	pseudobulk	edgeR	LRT
Ammecr1	0.288511411	6.327212703	5.280556551	0.021564854	0.376580787	pseudobulk	edgeR	LRT
Mvb12b	-0.275642273	6.28817154	5.278347442	0.021592232	0.376580787	pseudobulk	edgeR	LRT
Mtus2	0.206812422	7.913504319	5.275032957	0.021633378	0.376580787	pseudobulk	edgeR	LRT
Slc1a1	0.227267345	7.525384378	5.272933477	0.021659483	0.376580787	pseudobulk	edgeR	LRT
Nae1	-0.281609359	6.302257865	5.264158243	0.021768948	0.376580787	pseudobulk	edgeR	LRT
Exoc3	-0.260558213	6.357810271	5.26119191	0.02180608	0.376580787	pseudobulk	edgeR	LRT
Mtch2	0.201434862	7.036034549	5.256462184	0.021865422	0.376580787	pseudobulk	edgeR	LRT
Parp1	0.338695423	5.627523802	5.244804818	0.022012398	0.376580787	pseudobulk	edgeR	LRT
Itpr1	0.151771603	9.121877086	5.237861901	0.022100419	0.376580787	pseudobulk	edgeR	LRT
Pcmt1	0.204386076	6.884214516	5.236199527	0.022121549	0.376580787	pseudobulk	edgeR	LRT
Cacnb4	0.137751652	10.06179072	5.222025945	0.022302554	0.376915427	pseudobulk	edgeR	LRT
Hip1	-0.321105661	5.953825674	5.221223731	0.022312844	0.376915427	pseudobulk	edgeR	LRT
Tanc2	0.153767109	10.07619643	5.214350541	0.022401213	0.376958335	pseudobulk	edgeR	LRT
Cpeb3	0.156912777	8.92222183	5.185859112	0.022771412	0.381725343	pseudobulk	edgeR	LRT
Astn2	0.279707672	9.626727155	5.178730355	0.022865026	0.381789568	pseudobulk	edgeR	LRT
Nap1l1	0.183883849	7.101614907	5.172353847	0.0229491	0.381789568	pseudobulk	edgeR	LRT
Cyfip2	-0.139752671	8.553245901	5.15180377	0.023222238	0.383161478	pseudobulk	edgeR	LRT
